,Index,Wave,ID,age,sex,ethnicity1,ethnicity2,region,GEvote2015,EURef2016,GEvote2017,GEvote2019,partyid,political_attention,newspaper_readership,profile_gross_personal,profile_gross_household,education_age,education_level,socialgradeCIE1,socialgradeCIE2,work_stat,work_organisation,work_type,Weight,starttime,endtime,Hindsight,Poscountry,Posind,Govthand,Tradeimmig,BrexitID,Leaverimport,Remainimport,Genecon
10000,10000,7.0,11.0,61.0,Man,,,East of England,Conservative,Leave,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Other public sector employer (e.g. Central Government),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.9299,2018-11-14 20:19:09,2018-11-14 20:25:49,Right,Very positive effect,Very positive effect,Very badly,5.0,a Leaver,,,
10001,10001,7.0,12.0,67.0,Man,,,East Midlands,Other,Leave,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,15 or under,University diploma,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7904,2018-11-15 06:46:35,2018-11-15 06:52:51,Right,Somewhat negative effect,Very positive effect,Very badly,1.0,a Leaver,,,
10002,10002,7.0,13.0,74.0,Woman,,,North West,Conservative,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,17-18,Clerical and commercial,,B,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7692,2018-11-14 21:58:38,2018-11-14 22:05:11,Right,Very positive effect,Very positive effect,Very badly,5.0,a Leaver,,,
10003,10003,7.0,14.0,74.0,Woman,,,London,Liberal Democrat,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.984,2018-11-15 09:12:36,2018-11-15 09:16:06,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,6.0,a Remainer,,,
10004,10004,7.0,15.0,74.0,Man,,,North East,Conservative,Remain,Conservative,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,16,"Other technical, professional or higher qualification",,B,Retired,Private sector firm or company (e.g. limited companies and Plcs),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7268,2018-11-14 19:34:56,2018-11-14 19:42:15,Wrong,Don't know,Don't know,Don't know,5.0,a Remainer,,,
10005,10005,7.0,16.0,70.0,Man,,,East Midlands,Conservative,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,"Other technical, professional or higher qualification",,C1,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7904,2018-11-14 17:38:20,2018-11-14 17:46:15,Right,Very positive effect,Very positive effect,Very badly,10.0,a Leaver,,,
10006,10006,7.0,17.0,74.0,Man,,,South East,Conservative,Leave,Conservative,Missing,,,,"£40,000 to £44,999 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8191,2018-11-14 19:23:20,2018-11-14 19:28:59,Right,Somewhat positive effect,Somewhat positive effect,Fairly badly,2.0,a Leaver,,,
10007,10007,7.0,18.0,74.0,Woman,,,London,Conservative,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"Other technical, professional or higher qualification",,A,Working part time (Less than 8 hours a week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8727,2018-11-14 19:42:27,2018-11-14 19:47:42,Wrong,Somewhat negative effect,Neither positive nor negative,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
10008,10008,7.0,19.0,61.0,Man,,,South West,Conservative,Leave,Conservative,Missing,,,,"£45,000 to £49,999 per year",Not Asked or missing,16,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9044,2018-11-14 22:31:59,2018-11-14 22:36:35,Don’t know,Somewhat positive effect,Neither positive nor negative,Fairly badly,3.0,Neither a Leaver nor a Remainer,,,
10009,10009,7.0,20.0,68.0,Woman,,,South East,Conservative,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,"Other technical, professional or higher qualification",,C2,Retired,Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9477,2018-11-15 07:45:25,2018-11-15 07:49:27,Right,Very positive effect,Neither positive nor negative,Fairly well,8.0,Neither a Leaver nor a Remainer,,,
10010,10010,7.0,21.0,70.0,Man,,,West Midlands,Labour,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C1,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.7693,2018-11-14 17:24:39,2018-11-14 17:28:54,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
10011,10011,7.0,22.0,46.0,Man,,,East Midlands,DK or did not vote,Did not vote,DK or did not vote,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,A,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7221,2018-11-15 07:32:55,2018-11-15 07:35:33,Wrong,Somewhat negative effect,Somewhat negative effect,Very badly,5.0,Neither a Leaver nor a Remainer,,,
10012,10012,7.0,23.0,81.0,Man,,,Yorkshire and the Humber,Conservative,Leave,Conservative,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,15 or under,No formal qualifications,,C2,Retired,Private sector firm or company (e.g. limited companies and Plcs),Other,0.9033,2018-11-14 23:07:18,2018-11-14 23:12:51,Right,Neither positive nor negative,Neither positive nor negative,Fairly well,10.0,a Leaver,,,
10013,10013,7.0,24.0,31.0,Woman,,,Yorkshire and the Humber,Conservative,Remain,DK or did not vote,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,D,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",0.8369,2018-11-14 23:00:59,2018-11-14 23:04:29,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,9.0,a Remainer,,,
10014,10014,7.0,25.0,42.0,Woman,,,London,Labour,Remain,Labour,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),Charity/voluntary sector,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9631,2018-11-14 21:53:54,2018-11-14 21:58:23,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,,,
10015,10015,7.0,26.0,49.0,Woman,,,London,Labour,Remain,Labour,Missing,,,,"£45,000 to £49,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working part time (8-29 hours a week),Charity/voluntary sector,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0192,2018-11-14 20:25:38,2018-11-14 20:31:10,Wrong,Very negative effect,Very negative effect,Very badly,0.0,a Remainer,,,
10016,10016,7.0,27.0,54.0,Woman,,,North East,Labour,Remain,Labour,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,17-18,GCE A level or Higher Certificate,,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8744,2018-11-14 17:36:32,2018-11-14 17:43:51,Wrong,Very negative effect,Very negative effect,Very badly,1.0,Neither a Leaver nor a Remainer,,,
10017,10017,7.0,28.0,63.0,Man,,,West Midlands,DK or did not vote,Did not vote,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,16,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0442,2018-11-14 22:33:33,2018-11-14 22:47:30,Don’t know,Neither positive nor negative,Neither positive nor negative,Very badly,0.0,Neither a Leaver nor a Remainer,,,
10018,10018,7.0,29.0,40.0,Woman,,,Yorkshire and the Humber,DK or did not vote,Leave,DK or did not vote,Missing,,,,"under £5,000 per year",Not Asked or missing,16,"CSE grade 1, GCE O level, GCSE, School Certificate",,D,Working part time (Less than 8 hours a week),Self-employed,"Semi-Skilled or Unskilled Manual Work (e.g. machine operator, assembler, postman, waitress, cleaner, labourer, driver, b",1.7035,2018-11-14 22:26:40,2018-11-14 22:32:09,Don’t know,Don't know,Don't know,Don't know,7.0,a Leaver,,,
10019,10019,7.0,30.0,72.0,Woman,,,Scotland,UKIP,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8167,2018-11-14 18:36:45,2018-11-14 18:44:52,Wrong,Don't know,Somewhat negative effect,Fairly badly,5.0,a Remainer,,,
10020,10020,7.0,31.0,41.0,Man,,,London,Conservative,Remain,Missing,Missing,,,,"£60,000 to £69,999 per year",Not Asked or missing,17-18,"Other technical, professional or higher qualification",,B,Working part time (8-29 hours a week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.5275,2018-11-15 07:16:03,2018-11-15 07:21:20,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,3.0,a Remainer,,,
10021,10021,7.0,32.0,67.0,Man,,,London,Labour,Remain,Labour,Missing,,,,"£45,000 to £49,999 per year",Not Asked or missing,16,No formal qualifications,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",1.0259,2018-11-15 09:50:16,2018-11-15 09:56:49,Wrong,Very negative effect,Somewhat negative effect,Very badly,5.0,a Remainer,,,
10022,10022,7.0,33.0,71.0,Man,,,West Midlands,Labour,Remain,Liberal Democrat,Missing,,,,"£30,000 to £34,999 per year",Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,A,Working part time (Less than 8 hours a week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.1477,2018-11-14 17:27:51,2018-11-14 17:35:45,Wrong,Very negative effect,Neither positive nor negative,Very badly,2.0,a Remainer,,,
10023,10023,7.0,34.0,34.0,Man,,,East Midlands,Conservative,Leave,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,GCE A level or Higher Certificate,,C2,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Skilled Manual Work (e.g. plumber, electrician, fitter)",1.0149,2018-11-14 21:29:46,2018-11-14 21:32:45,Right,Very positive effect,Very positive effect,Don't know,6.0,a Leaver,,,
10024,10024,7.0,35.0,72.0,Woman,,,West Midlands,Conservative,Leave,Conservative,Missing,,,,Don't know,Not Asked or missing,16,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,A,Retired,Other public sector employer (e.g. Central Government),Other,0.7773,2018-11-14 21:36:54,2018-11-14 21:43:13,Right,Very positive effect,Neither positive nor negative,Fairly well,8.0,Neither a Leaver nor a Remainer,,,
10025,10025,7.0,36.0,67.0,Woman,,,East of England,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,C2,Retired,Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9477,2018-11-14 20:41:55,2018-11-14 20:49:11,Wrong,Very negative effect,Neither positive nor negative,Very badly,5.0,a Leaver,,,
10026,10026,7.0,37.0,74.0,Woman,,,South East,Liberal Democrat,Leave,Other,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,"Nursing qualification (e.g. SEN, SRN, SCM, RGN)",,C1,Retired,Other public sector employer (e.g. Central Government),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.6382,2018-11-14 17:20:21,2018-11-15 12:17:08,Right,Very positive effect,Somewhat positive effect,Very badly,5.0,a Leaver,,,
10027,10027,7.0,38.0,76.0,Man,,,Yorkshire and the Humber,Conservative,Leave,Conservative,Missing,,,,"£15,000 to £19,999 per year",Not Asked or missing,15 or under,City & Guilds certificate,,E,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Skilled Manual Work (e.g. plumber, electrician, fitter)",0.8032,2018-11-14 21:37:16,2018-11-14 21:43:07,Right,Neither positive nor negative,Neither positive nor negative,Fairly badly,5.0,a Leaver,,,
10028,10028,7.0,39.0,46.0,Woman,,,Scotland,DK or did not vote,Did not vote,DK or did not vote,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,16,GCE A level or Higher Certificate,,C2,Working part time (8-29 hours a week),Other public sector employer (e.g. Central Government),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",2.0061,2018-11-14 22:01:56,2018-11-14 22:06:01,Don’t know,Somewhat negative effect,Somewhat negative effect,Very badly,5.0,Neither a Leaver nor a Remainer,,,
10029,10029,7.0,40.0,71.0,Man,,,East Midlands,Other,Leave,Conservative,Missing,,,,"£50,000 to £59,999 per year",Not Asked or missing,16,No formal qualifications,,C2,Working full time (30 or more hours per week),Other public sector employer (e.g. Central Government),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9128,2018-11-14 20:28:26,2018-11-14 20:33:32,Right,Very positive effect,Very positive effect,Very badly,10.0,a Leaver,,,
10030,10030,7.0,41.0,65.0,Woman,,,South East,Other,Leave,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9082,2018-11-14 20:29:22,2018-11-14 20:38:52,Right,Very positive effect,Very negative effect,Very badly,10.0,a Leaver,,,
10031,10031,7.0,42.0,44.0,Woman,,,Scotland,UKIP,Leave,UKIP,Missing,,,,Don't know,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C2,Working full time (30 or more hours per week),Self-employed,"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.9855,2018-11-14 19:46:43,2018-11-14 19:49:17,Don’t know,Don't know,Don't know,Very badly,2.0,Neither a Leaver nor a Remainer,,,
10032,10032,7.0,43.0,47.0,Woman,,,West Midlands,DK or did not vote,Leave,Conservative,Missing,,,,"under £5,000 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,E,Not working,Nationalised industry or public corporation (e.g. Post Office),"Sales or Services (e.g. commercial traveller, shop assistant, nursery nurse, care assistant, paramedic)",1.9988,2018-11-14 21:15:27,2018-11-14 21:21:22,Right,Neither positive nor negative,Neither positive nor negative,Very badly,4.0,Neither a Leaver nor a Remainer,,,
10033,10033,7.0,44.0,77.0,Woman,,,North East,Conservative,Leave,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,17-18,City & Guilds certificate,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8447,2018-11-14 18:27:24,2018-11-14 18:35:24,Right,Very positive effect,Somewhat positive effect,Fairly well,6.0,a Leaver,,,
10034,10034,7.0,45.0,45.0,Man,,,South West,Liberal Democrat,Remain,Labour,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,"Other technical, professional or higher qualification",,C1,Working full time (30 or more hours per week),Private sector firm or company (e.g. limited companies and Plcs),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8035,2018-11-15 05:48:12,2018-11-15 05:57:14,Wrong,Very negative effect,Somewhat negative effect,Very badly,4.0,a Remainer,,,
10035,10035,7.0,46.0,71.0,Woman,,,Wales,Liberal Democrat,Remain,Liberal Democrat,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,A,Working full time (30 or more hours per week),Self-employed,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.7069,2018-11-14 21:25:55,2018-11-14 21:39:55,Wrong,Very negative effect,Very negative effect,Very badly,0.0,Neither a Leaver nor a Remainer,,,
10036,10036,7.0,47.0,61.0,Woman,,,South East,DK or did not vote,Leave,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,B,Retired,Charity/voluntary sector,Other,0.8377,2018-11-14 17:54:54,2018-11-14 18:01:10,Right,Neither positive nor negative,Neither positive nor negative,Very badly,8.0,a Leaver,,,
10037,10037,7.0,48.0,72.0,Man,,,East of England,Labour,Leave,DK or did not vote,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,16,"University or CNAA higher degree (e.g. M.Sc, Ph.D)",,C2,Working part time (Less than 8 hours a week),Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.8884,2018-11-14 18:35:21,2018-11-14 18:40:49,Right,Somewhat positive effect,Neither positive nor negative,Fairly well,5.0,a Leaver,,,
10038,10038,7.0,49.0,39.0,Woman,,,Yorkshire and the Humber,Conservative,Remain,Conservative,Missing,,,,"£10,000 to £14,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",0.8078,2018-11-14 19:14:28,2018-11-14 19:17:35,Wrong,Very negative effect,Very negative effect,Fairly badly,5.0,a Remainer,,,
10039,10039,7.0,50.0,63.0,Woman,,,East Midlands,DK or did not vote,Remain,Labour,Missing,,,,Prefer not to answer,Not Asked or missing,20+,University diploma,,A,Working part time (8-29 hours a week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.6683,2018-11-14 22:44:39,2018-11-14 22:52:52,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,2.0,a Remainer,,,
10040,10040,7.0,51.0,60.0,Man,,,West Midlands,DK or did not vote,Remain,Conservative,Missing,,,,Prefer not to answer,Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,B,Retired,Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.9586,2018-11-14 19:38:22,2018-11-14 19:49:31,Wrong,Somewhat negative effect,Somewhat negative effect,Very well,10.0,a Remainer,,,
10041,10041,7.0,52.0,70.0,Woman,,,London,Conservative,Leave,Conservative,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,16,No formal qualifications,,D,Retired,Other,"Manager or Senior Administrator / intermediate managerial / professional (e.g. company director, finance manager, person",1.0396,2018-11-15 09:10:54,2018-11-15 09:14:27,Right,Neither positive nor negative,Neither positive nor negative,Very badly,10.0,Neither a Leaver nor a Remainer,,,
10042,10042,7.0,53.0,68.0,Woman,,,North West,Other,Leave,DK or did not vote,Missing,,,,"£5,000 to £9,999 per year",Not Asked or missing,16,No formal qualifications,,D,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.8751,2018-11-15 10:20:48,2018-11-15 11:32:43,Right,Somewhat positive effect,Neither positive nor negative,Very badly,10.0,a Leaver,,,
10043,10043,7.0,54.0,69.0,Man,,,North West,Labour,Leave,Labour,Missing,,,,"£20,000 to £24,999 per year",Not Asked or missing,15 or under,Clerical and commercial,,C1,Retired,Private sector firm or company (e.g. limited companies and Plcs),"Clerical/junior managerial/professional/administrator (e.g. office worker, student doctor, sales person, clerk, secretar",0.7537,2018-11-14 17:27:07,2018-11-14 17:32:26,Right,Neither positive nor negative,Neither positive nor negative,Very badly,6.0,a Leaver,,,
10044,10044,7.0,55.0,69.0,Man,,,Yorkshire and the Humber,Conservative,Remain,Conservative,Missing,,,,"£25,000 to £29,999 per year",Not Asked or missing,15 or under,"Other technical, professional or higher qualification",,C1,Retired,Other public sector employer (e.g. Central Government),Other,0.7981,2018-11-14 20:37:14,2018-11-14 20:44:27,Right,Very positive effect,Somewhat positive effect,Fairly well,10.0,a Leaver,,,
10045,10045,7.0,56.0,84.0,Man,,,East Midlands,Labour,Remain,Liberal Democrat,Missing,,,,"£50,000 to £59,999 per year",Not Asked or missing,20+,"Other technical, professional or higher qualification",,A,Retired,Self-employed,Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,0.548,2018-11-14 18:27:32,2018-11-14 18:35:21,Wrong,Somewhat negative effect,Neither positive nor negative,Very badly,5.0,a Leaver,,,
10046,10046,7.0,57.0,39.0,Man,,,London,Labour,Remain,Labour,Missing,,,,"£35,000 to £39,999 per year",Not Asked or missing,20+,"University or CNAA first degree (e.g. BA, B.Sc, B.Ed)",,C1,Working full time (30 or more hours per week),Nationalised industry or public corporation (e.g. Post Office),Professional or higher technical work / higher managerial - work that requires at least degree-level qualifications (e.g,1.9488,2018-11-15 08:39:17,2018-11-15 08:46:06,Wrong,Somewhat negative effect,Somewhat negative effect,Fairly badly,1.0,a Remainer,,,
